Date,Open,High,Low,Close,Volume,Adj Close
03-02-2016,866.35,870,848.85,852.1,978000,852.1
02-02-2016,880,885,867.05,872.65,1112700,872.65
01-02-2016,865.8,889.9,865.8,880.3,1297200,880.3
29-01-2016,845.25,870,842.3,865.75,1917500,865.75
28-01-2016,833,849.8,829.7,844.5,1600600,844.5
27-01-2016,838,840.9,830.2,836,1100700,836
26-01-2016,838.7,838.7,838.7,838.7,0,832.7
25-01-2016,847.5,858.9,836.85,838.7,1095000,832.7
22-01-2016,838,850.95,831.9,839.25,1009200,833.2461
21-01-2016,844,850.15,831.25,835.25,1674200,829.2747
20-01-2016,831.05,846,823,841.9,1988000,835.8771
19-01-2016,867,870,800,838.25,5309400,832.2532
18-01-2016,831.1,853.95,831.1,842.35,1887000,836.3239
15-01-2016,828.5,842,816,838.05,2285500,832.0546
14-01-2016,810.05,841.8,810.05,828.85,2540600,822.9204
13-01-2016,814.8,829.85,804.3,826.4,1579200,820.488
12-01-2016,818,819,798.05,810.05,1157600,804.2549
11-01-2016,815,833,811.1,814.55,1267600,808.7228
08-01-2016,828,836.75,813.8,828.35,1688400,822.424
07-01-2016,836.1,837.9,819,825.05,1450600,819.1476
06-01-2016,853.7,853.7,837,841.4,1398900,835.3807
05-01-2016,848.95,851.05,836.4,842.8,732600,836.7707
04-01-2016,841,854.95,837.45,845.95,1086000,839.8981
01-01-2016,855.1,855.1,843.5,845.85,485100,839.7988
31-12-2015,837,860,836.95,855.1,873800,848.9827
30-12-2015,854.85,858.5,838,840.5,876000,834.4871
29-12-2015,864.95,866,846.55,854.5,1142700,848.387
28-12-2015,858.5,874,853.85,867.7,901800,861.4925
25-12-2015,860.3,860.3,860.3,860.3,0,854.1455
24-12-2015,860.7,866,855.55,860.3,370700,854.1455
23-12-2015,850,865.45,849.5,863.8,673200,857.6204
22-12-2015,855,855.45,845.85,849.25,718400,843.1745
21-12-2015,845,857.95,843.15,855.45,458800,849.3302
18-12-2015,860,865,844.9,846.15,1419100,840.0967
17-12-2015,851.45,864.3,847.25,860.45,969800,854.2944
16-12-2015,849.3,859.8,842.7,847.05,815300,840.9903
15-12-2015,849.7,849.7,840.9,845.2,804600,839.1535
14-12-2015,843,852.65,826,840.85,768200,834.8346
11-12-2015,849.9,849.9,836.25,840.6,531100,834.5864
10-12-2015,844,850,837,845.7,918900,839.6499
09-12-2015,857,857,839.7,844.25,1302200,838.2103
08-12-2015,841.65,867.9,841.65,858.05,1588100,851.9116
07-12-2015,840.2,852.85,834,842.3,1311000,836.2742
04-12-2015,849.25,850,831.15,836,1889100,830.0193
03-12-2015,856,856,849.25,851.15,1918300,845.061
02-12-2015,882,882,856,859.65,1287600,853.5001
01-12-2015,870.95,885.7,869.05,877.7,1273500,871.421
30-11-2015,872.15,881.75,862.65,870.95,2582500,864.7193
27-11-2015,864,875,863.2,872.55,790400,866.3078
26-11-2015,861.2,869,856.85,862.9,1040800,856.7269
25-11-2015,866.2,866.2,866.2,866.2,0,860.0033
24-11-2015,862.1,872.5,856.6,866.2,1124300,860.0033
23-11-2015,862,867.95,858.6,863.75,589600,857.5708
20-11-2015,872,874.4,855.5,866.55,1693400,860.3508
19-11-2015,850,876.85,846.05,873.95,1764100,867.6978
18-11-2015,853.95,853.95,835.25,845.65,1523400,839.6003
17-11-2015,844.5,859.9,835.75,856.75,1702800,850.6209
16-11-2015,828.1,842.4,825,838.6,1438000,832.6007
13-11-2015,825,856.8,823.2,843.4,1475300,837.3664
12-11-2015,851.3,851.3,851.3,851.3,0,845.2098
11-11-2015,851.3,851.3,851.3,851.3,0,845.2098
10-11-2015,876.25,879.85,847.2,851.3,839100,845.2098
09-11-2015,878.9,885,870.1,882.5,1521900,876.1867
06-11-2015,877.5,889.5,874.6,885.45,1326900,879.1156
05-11-2015,881.6,883.8,874.05,877.5,1185200,871.2224
04-11-2015,879,884.4,875,881.6,841800,875.2931
03-11-2015,876.25,881.9,874.25,876.1,1057800,869.8324
02-11-2015,875,880.9,870.1,876.3,1010000,870.031
30-10-2015,876,877,867.55,871.7,1327800,865.4639
29-10-2015,877.7,885.2,873.25,875.9,2121700,869.6339
28-10-2015,867,880,854,877.55,1675600,871.2721
27-10-2015,863,874,854.6,867.65,1540700,861.4429
26-10-2015,859.35,868.65,857.1,863.55,2078700,857.3722
23-10-2015,867,869.9,848,852.95,1532400,846.8481
22-10-2015,863.05,863.05,863.05,863.05,0,856.8758
21-10-2015,866.8,868.95,852.1,863.05,1297300,856.8758
20-10-2015,859,868.5,848.45,864.3,2835200,853.1526
19-10-2015,830,861,818.7,857.75,5025900,846.6871
16-10-2015,836.05,845.75,835,841.15,1135000,830.3012
15-10-2015,835,838.9,828,835,1822300,824.2305
14-10-2015,829,838.95,825,833.55,1351000,822.7992
13-10-2015,852,853,826.35,829.9,2918600,819.1963
12-10-2015,859,860.95,829.65,855.1,2417900,844.0713
09-10-2015,835.5,850.8,833.5,849.2,4734100,838.2474
08-10-2015,828.8,837.4,812.5,828.65,8490900,817.9625
07-10-2015,845,848.75,811.1,817.2,6876300,806.6601
06-10-2015,863,868,848.7,853.6,2954700,842.5906
05-10-2015,845.7,870.8,838.05,859.9,6691800,848.8094
02-10-2015,857.05,857.05,857.05,857.05,0,845.9961
01-10-2015,890,914.8,834.85,857.05,13383200,845.9961
30-09-2015,962,989.7,953.85,982.15,1758100,969.4827
29-09-2015,940,960.5,940,953.7,1409200,941.3996
28-09-2015,956,964.45,945,950.5,778700,938.2409
25-09-2015,954.95,954.95,954.95,954.95,0,942.6335
24-09-2015,928,958.5,927.6,954.95,1531300,942.6335
23-09-2015,935,935,912.75,927.1,1138200,915.1427
22-09-2015,947,965.5,931,935,1607200,922.9408
21-09-2015,942.05,969.25,941.7,944,986200,931.8247
18-09-2015,954,955.9,937.6,950.55,1423900,938.2902
17-09-2015,938.9,938.9,938.9,938.9,0,926.7905
16-09-2015,938,947.65,930.15,938.9,900500,926.7905
15-09-2015,930,931.6,921,928.8,1225800,916.8207
14-09-2015,921.2,931,917.2,928.55,769800,916.574
11-09-2015,921,924.95,906.45,920.2,1101300,908.3317
10-09-2015,933,936,909,915.9,2059400,904.0872
09-09-2015,943,956,938,943.2,1053200,931.035
08-09-2015,918,944.05,918,936.35,1188300,924.2734
07-09-2015,940,944.95,915,920.85,670200,908.9733
04-09-2015,958.25,964.35,936,940.3,1332800,928.1724
03-09-2015,962,966.75,950.5,961,1125900,948.6055
02-09-2015,950,968.95,944.1,948.9,2045000,936.6615
01-09-2015,967,976.5,926,952,1423700,939.7215
31-08-2015,958.2,980,958.2,971.05,2721200,958.5258
28-08-2015,924.6,954.9,924.5,952.2,1540800,939.919
27-08-2015,908.1,927.95,905.4,913.1,2027800,901.3232
26-08-2015,912.1,934.9,884,910,2404300,898.2632
25-08-2015,930,933.7,889.9,914.05,2735000,902.261
24-08-2015,944,948.8,919.05,927.9,2108400,915.9324
21-08-2015,957,977.5,940,964.9,1797600,952.4552
20-08-2015,992.45,992.45,956.5,961.25,1259300,948.8522
19-08-2015,975.05,997.7,971.5,988.15,1645700,975.4053
18-08-2015,973.95,985.95,965,969.6,1611500,957.0945
17-08-2015,976.4,980.2,962,968.45,840600,955.9594
14-08-2015,967.1,983.9,961.85,973.7,789200,961.1417
13-08-2015,977.8,988.9,956.1,965.55,1578400,953.0968
12-08-2015,941.8,973.6,940.7,970.8,2109800,958.279
11-08-2015,941.2,946,937,940.4,859100,928.2712
10-08-2015,939.25,950,930.1,936.45,1108300,924.3721
07-08-2015,946,947.25,935.5,939.35,909000,927.2347
06-08-2015,946.2,950,941.65,946,934800,928.8634
05-08-2015,938.9,945,931.2,937.4,1179300,920.4192
04-08-2015,942.6,950,930,932.9,1904700,916.0007
03-08-2015,952.45,963.45,934.3,938.85,3535800,921.8429
31-07-2015,956,1006,956,998.25,1966800,980.1669
30-07-2015,959.9,973,953.05,957.9,1546700,940.5479
29-07-2015,934,954,925.3,951.35,1453300,934.1165
28-07-2015,937.7,948.95,920.15,923.35,1196000,906.6237
27-07-2015,951.85,958.25,923.25,937.1,1675700,920.1246
24-07-2015,980.7,980.7,950.55,952.65,1183800,935.393
23-07-2015,984,994.95,965.6,970.05,797600,952.4777
22-07-2015,974.8,985.95,967.3,983.05,700600,965.2422
21-07-2015,948.4,990,947.9,974.8,1981500,957.1417
20-07-2015,956.7,959.8,943,946.65,706500,929.5016
17-07-2015,963,973,952.55,955.4,1036900,938.0931
16-07-2015,958.8,963.6,945.05,956.55,885000,939.2223
15-07-2015,951.95,957.45,943,948.15,1195900,930.9745
14-07-2015,963,968,948,954.95,1212000,937.6513
13-07-2015,934.9,963,934.6,960.85,1207700,943.4444
10-07-2015,930,930,917.05,925.65,1180200,908.8821
09-07-2015,939,939,912.25,917.45,1149800,900.8306
08-07-2015,925,947,925,933,1174800,916.0989
07-07-2015,965,967.8,933,936.3,1272300,919.3391
06-07-2015,945.1,975.5,943.5,969.95,812000,952.3796
03-07-2015,947,969,940,964.9,862800,947.421
02-07-2015,945.2,959.95,940.5,954.5,988500,937.2094
01-07-2015,917.25,949,917.1,944.05,1074000,926.9487
30-06-2015,927.55,929.55,911,919.75,1987400,903.0889
29-06-2015,932,949.45,919.4,928.4,1168300,911.5822
26-06-2015,927,960,927,957.25,1585100,939.9096
25-06-2015,930,933.05,913.8,926.1,1551200,909.3239
24-06-2015,929,943.9,928.5,938.1,1308600,921.1065
23-06-2015,939.7,949.35,925.25,927.45,1100100,910.6494
22-06-2015,919.2,935.5,912,931.55,825500,914.6751
19-06-2015,915.05,937.5,913.75,918.2,1781800,901.567
18-06-2015,915.4,920.55,904.2,913.75,1318700,897.1976
17-06-2015,910.15,918.6,899.6,906.3,1250800,889.8825
16-06-2015,909.7,911.65,898.4,906.3,889100,889.8825
15-06-2015,899,922.85,891,908.05,858600,891.6008
12-06-2015,913.9,913.9,882.75,896.35,1846500,880.1128
11-06-2015,940.05,944.95,910.5,914.8,1820600,898.2286
10-06-2015,915,946,909.75,942.55,2586100,925.4759
09-06-2015,915.05,925,901.25,911.4,1221200,894.8902
08-06-2015,919,928,912.95,918.95,1489400,902.3034
05-06-2015,941,948.9,925.5,929,1500300,912.1713
04-06-2015,942.1,948.8,934.3,940.65,1553700,923.6103
03-06-2015,955.25,966,932.45,952.3,1809900,935.0493
02-06-2015,977,986.9,946.7,952.7,1165700,935.442
01-06-2015,992.8,998.5,969.25,973.3,1152200,955.6688
29-05-2015,976,1044.95,962,1010.75,5679300,992.4405
28-05-2015,986.1,996.65,958.5,980.1,1668600,962.3457
27-05-2015,990,1004.95,984.3,991.5,1472700,973.5392
26-05-2015,999.75,1007,985.5,993.5,1231000,975.5029
25-05-2015,985,1010,973.25,999.15,1645600,981.0506
22-05-2015,963.25,988,957.45,984.15,1497800,966.3223
21-05-2015,963.95,973.95,960,970.25,1046300,952.6741
20-05-2015,941,963.75,939.25,960.1,1536700,942.708
19-05-2015,930,936.75,920,934.15,1294400,917.2281
18-05-2015,917.5,933.5,901.9,930.55,1507000,913.6933
15-05-2015,925,934.8,907.5,913.9,1702800,897.3449
14-05-2015,938.8,942,918,925.3,1126200,908.5384
13-05-2015,916,944,916,937.3,1387400,920.321
12-05-2015,942,943.45,910.5,915.65,1232300,899.0632
11-05-2015,934.5,949.5,923.4,941.9,1796100,924.8377
08-05-2015,927.45,948.75,915.95,925.5,1789600,908.7347
07-05-2015,896.1,924.95,880.1,920.75,1819900,904.0708
06-05-2015,907.05,925.8,880.2,891.15,2297600,875.007
05-05-2015,923,929,905.15,911.95,1729700,895.4302
04-05-2015,880.55,926.75,865.8,919.8,1676200,903.138
01-05-2015,880.55,880.55,880.55,880.55,0,864.599
30-04-2015,882.1,888,862.5,880.55,3669200,864.599
29-04-2015,870.5,893.2,858.45,887.2,2038000,871.1286
28-04-2015,878.65,883.75,854.35,870.5,2901800,854.7311
27-04-2015,896.05,905.95,874,883.2,1894600,867.201
24-04-2015,891,912.8,887.4,896.95,3203200,880.7019
23-04-2015,882.8,907,882.25,895,3195600,874.8597
22-04-2015,884.5,891.9,863.1,877.3,3967300,857.558
21-04-2015,840.8,920,835.1,890.65,7298100,870.6076
20-04-2015,945,947.7,912.55,924.3,1611500,903.5003
17-04-2015,948,950.7,934.45,940.1,1569100,918.9448
16-04-2015,949,957.9,933.5,954.25,1028600,932.7764
15-04-2015,978,978,938.75,944.5,1549200,923.2458
14-04-2015,976.05,976.05,976.05,976.05,0,954.0858
13-04-2015,967.9,978.5,955,976.05,1549500,954.0858
10-04-2015,959.3,977.7,956,967.25,1418700,945.4838
09-04-2015,969,969,941,964.15,1337000,942.4536
08-04-2015,944.95,969,940,958.85,1793600,937.2728
07-04-2015,939.8,956,927.45,934.55,2174000,913.5197
06-04-2015,933,939,912.15,932.05,3864300,911.0759
03-04-2015,940.85,940.85,940.85,940.85,0,919.6779
02-04-2015,940.85,940.85,940.85,940.85,0,919.6779
01-04-2015,947,963,935,940.85,4140500,919.6779
31-03-2015,980,984.05,967,980.4,1863300,958.3379
30-03-2015,966,986.2,956.5,980.45,1637500,958.3868
27-03-2015,983.4,1003,954.9,962.85,2140100,941.1828
26-03-2015,1006,1010,978.1,987.4,3524000,965.1804
25-03-2015,972,1017.8,969.1,1007.15,3759200,984.486
24-03-2015,969,979,960.35,970.35,2649300,948.5141
23-03-2015,980.55,987.6,961.75,968.4,1948500,946.608
20-03-2015,979.95,985,965.75,979.9,3135500,957.8492
19-03-2015,990,1006.4,972,979.65,5081600,957.6048
18-03-2015,1020,1026.38,997.525,1003.28,9463900,490.3515
17-03-2015,1033.4,1034.45,1016.5,1019.55,5003700,498.3035
16-03-2015,1010,1033,1007,1028.5,3968900,502.6778
13-03-2015,1029.4,1029.5,990.525,1006.3,3184400,491.8275
12-03-2015,2065,2079.3,2042.24,2052.7,2440200,1003.2539
11-03-2015,2060,2116.8999,2035.5601,2059.0601,5037100,1006.3624
10-03-2015,2055,2069,2028,2044.16,2712700,999.08
09-03-2015,2056.76,2074.8999,2011,2065.7,3277800,1009.6076
06-03-2015,2065,2065,2065,2065,0,1009.2655
05-03-2015,2036,2074.8999,2035.9399,2065,1724300,1009.2655
04-03-2015,2037,2051.7,2020,2036,1715100,995.0918
03-03-2015,2031,2044.9,1985.05,2031.2,2153300,992.7458
02-03-2015,2040.9,2040.9,2000.34,2024.84,2049100,989.6374
27-02-2015,1989,2025.66,1975.45,2022,2404400,988.2493
26-02-2015,1983,2008,1964.95,1975.45,2078300,965.4981
25-02-2015,1989.5,1993.6,1971.8,1983.2,1138100,969.2859
24-02-2015,1971,1998.8,1955.65,1976.05,1821500,965.7914
23-02-2015,2000,2027.7,1958.45,1971,1333100,963.3232
20-02-2015,2050,2055,1996.1,2000.76,1334200,977.8683
19-02-2015,2030,2054.7,2020,2048.1399,2068400,1001.0252
18-02-2015,1991.55,2040,1987.55,2033.16,3163900,993.7038
17-02-2015,1984.85,1984.85,1984.85,1984.85,0,970.0923
16-02-2015,1995.05,2008,1980.6,1984.85,1512400,970.0923
13-02-2015,1990,2004,1976.8,1992.95,1643000,974.0512
12-02-2015,1950,1990,1949,1984.4,2182600,969.8724
11-02-2015,1939.7,1967,1921.2,1955.7,1071200,955.8453
10-02-2015,1985,1987.85,1925,1933.35,2893200,944.9218
09-02-2015,1941,2009.5,1931.3,1994.3,2335200,974.711
06-02-2015,1970,1997,1945.3,1954.7,2011900,955.3565
05-02-2015,1900,1980.85,1886.95,1972.65,4247400,964.1296
04-02-2015,1900,1910,1885.55,1900.35,2469900,928.7931
03-02-2015,1910,1915,1871,1900.25,4221100,920.9243
02-02-2015,1800,1900,1798.05,1891,5044800,916.4414
30-01-2015,1810,1820,1753.15,1791.75,10707600,868.3415
29-01-2015,1658,1662.7,1608.9,1648.95,2375700,799.1359
28-01-2015,1610,1665.75,1610,1659.4,2086600,804.2004
27-01-2015,1648.9,1648.9,1607.55,1616.35,2230800,783.3369
26-01-2015,1646.65,1646.65,1646.65,1646.65,0,798.0213
23-01-2015,1663.1,1668.9,1631.3,1646.65,2341500,798.0213
22-01-2015,1688,1693.05,1657,1665.7,1884500,807.2535
21-01-2015,1661.2,1692,1641,1687.25,3770500,817.6974
20-01-2015,1662.5,1679.25,1649.7,1672.15,1549600,810.3794
19-01-2015,1650,1730,1639.8,1644.65,1667900,797.052
16-01-2015,1594,1644.1,1575.55,1639,1592600,794.3138
15-01-2015,1594.95,1618.45,1552.45,1593.25,1829400,772.1419
14-01-2015,1595.9,1598.8,1550.3,1578.8,2066600,765.1389
13-01-2015,1575.55,1594.95,1563.35,1583.6,1458000,767.4651
12-01-2015,1555.1,1579,1540.7,1575.55,1330800,763.5639
09-01-2015,1536.65,1583.65,1522.9,1545.55,3082200,749.0249
08-01-2015,1517,1540,1495,1534.3,1953000,743.5728
07-01-2015,1539.5,1548,1492.7,1499.6,1770200,726.7559
06-01-2015,1574,1574.4,1522.65,1536.1,1735200,744.4451
05-01-2015,1615,1615,1568.7,1578.25,1006300,764.8724
02-01-2015,1602.05,1618.95,1600.05,1605.25,466600,777.9575
01-01-2015,1599,1611.65,1585.6,1606.8,668200,778.7087
31-12-2014,1589,1609.8,1563.8,1596.9,1454600,773.9108
30-12-2014,1576,1595.85,1570.45,1589.1,650800,770.1306
29-12-2014,1576,1587.5,1570.05,1580.05,601900,765.7447
26-12-2014,1541.55,1567.8,1522,1564.65,1053300,758.2814
25-12-2014,1539.7,1539.7,1539.7,1539.7,0,746.1897
24-12-2014,1539.5,1563.8,1415,1539.7,4050100,746.1897
23-12-2014,1578.5,1584.15,1522,1537.35,2015200,745.0508
22-12-2014,1584.05,1594.9,1564.8,1588.5,819500,769.8398
19-12-2014,1564.3,1601,1545.55,1589.2,2025700,770.1791
18-12-2014,1545,1562,1520.1,1554.25,1742500,753.2412
17-12-2014,1559.9,1560,1510,1539.4,2177400,746.0444
16-12-2014,1472,1566.45,1472,1558.9,2171000,755.4947
15-12-2014,1499.9,1506.7,1450,1485.3,2320600,719.8257
12-12-2014,1550.1,1565.85,1506,1512.5,2182300,733.0077
11-12-2014,1561,1579.85,1543.2,1552.05,1515400,752.175
10-12-2014,1565,1580,1546.7,1572.55,1287000,762.11
09-12-2014,1562.8,1576.15,1546.3,1560.7,2391700,756.367
08-12-2014,1591.1,1594,1540,1559.5,2566300,755.7855
05-12-2014,1627.95,1628,1592,1596.8,2785900,773.8623
04-12-2014,1648.6,1659.85,1616.6,1623.85,1394500,786.9716
03-12-2014,1657.5,1661,1631.35,1654.6,1309700,801.8741
02-12-2014,1660,1675,1638.05,1641.3,737200,795.4285
01-12-2014,1665,1689.8,1650,1671.15,1247200,809.8948
28-11-2014,1670,1678.4,1644.7,1662.35,936100,805.63
27-11-2014,1635,1674.75,1623,1664.35,1931000,806.5993
26-11-2014,1641.6,1651.05,1616,1633.15,1613400,791.4787
25-11-2014,1680,1697,1620.1,1657.55,1856900,803.3038
24-11-2014,1643,1689.5,1638.35,1673.25,1521600,810.9125
21-11-2014,1656,1656,1630.1,1642.65,1097400,796.0827
20-11-2014,1640,1652,1622.2,1649,1299200,799.1602
19-11-2014,1600.05,1635,1600.05,1631.15,1132200,790.5095
18-11-2014,1625,1625,1598,1600.7,1246700,775.7524
17-11-2014,1615.9,1623.9,1598.35,1619.65,1575900,784.9362
14-11-2014,1622.1,1650,1606,1610.7,1942900,780.5987
13-11-2014,1604.95,1647,1588.15,1639.5,1672400,794.5561
12-11-2014,1619.8,1619.8,1591.4,1600.5,2059900,775.6554
11-11-2014,1607,1627,1605,1615.5,1124700,782.9249
10-11-2014,1618.65,1626,1585,1617.55,1440200,783.9185
07-11-2014,1601.25,1624.95,1601.25,1618.65,2462100,784.4516
06-11-2014,1605,1605,1605,1605,0,777.8363
05-11-2014,1571,1611,1552,1605,2260700,777.8363
04-11-2014,1570.8,1570.8,1570.8,1570.8,0,761.2619
03-11-2014,1615,1628.3,1566.1,1570.8,2244800,761.2619
31-10-2014,1588,1624.65,1583.85,1608.4,1690500,779.4841
30-10-2014,1517.95,1587.6,1517.95,1576.75,3731400,764.1454
29-10-2014,1495.35,1519,1495.35,1512,2631000,732.7654
28-10-2014,1491.05,1511,1480,1501.15,2277300,727.5072
27-10-2014,1538,1538,1487,1496.75,3817600,725.3748
24-10-2014,1513.25,1513.25,1513.25,1513.25,0,733.3712
23-10-2014,1513.25,1513.25,1513.25,1513.25,0,733.3712
22-10-2014,1520.3,1523.95,1502,1513.25,1324000,733.3712
21-10-2014,1497,1514,1485.05,1505.1,2990100,729.4214
20-10-2014,1530,1535,1480,1496.35,4343200,719.3653
17-10-2014,1585,1593.15,1497.3,1505.5,8642000,723.7641
16-10-2014,1722.7,1740.5,1648.05,1655.85,2566400,796.0444
15-10-2014,1723,1723,1723,1723,0,828.3265
14-10-2014,1732.7,1754.4,1716.6,1723,1424900,828.3265
13-10-2014,1741.9,1768.25,1721.5,1755.8,1809300,844.0951
10-10-2014,1700.1,1743,1686.95,1737.5,2075000,835.2974
09-10-2014,1681,1710,1671,1695.5,1084600,815.106
08-10-2014,1725.1,1744.55,1665,1673.1,2154100,804.3373
07-10-2014,1716.5,1776.25,1716.5,1729.2,2408200,831.3071
06-10-2014,1740.15,1740.15,1740.15,1740.15,0,836.5714
03-10-2014,1740.15,1740.15,1740.15,1740.15,0,836.5714
02-10-2014,1740.15,1740.15,1740.15,1740.15,0,836.5714
01-10-2014,1720,1755.5,1713.35,1740.15,3218500,836.5714
30-09-2014,1714,1724,1706.05,1714.75,1700200,824.3604
29-09-2014,1715.85,1727.45,1700.4,1706,1360000,820.1538
26-09-2014,1719.8,1725,1691.2,1714,1550400,823.9998
25-09-2014,1710.4,1730,1694.65,1708.45,1559600,821.3317
24-09-2014,1725,1735,1703.75,1709.4,1106600,821.7884
23-09-2014,1700,1735,1696.8,1724.45,3387500,829.0236
22-09-2014,1670.85,1702.85,1655,1699.35,965100,816.9569
19-09-2014,1640,1711,1634.05,1673.55,4392000,804.5536
18-09-2014,1626,1652.3,1610.3,1636.9,1428600,786.9343
17-09-2014,1600.85,1635,1600.8,1626.55,1207700,781.9585
16-09-2014,1605.1,1637.8,1594.9,1605.55,1115800,771.8629
15-09-2014,1622.05,1625,1605.4,1609.7,1362800,773.8579
12-09-2014,1634,1638,1612.7,1621,1545600,779.2904
11-09-2014,1644.8,1654.8,1621.35,1637.7,1280800,787.3188
10-09-2014,1635,1655.9,1628.3,1635,866400,786.0208
09-09-2014,1670,1672,1636.1,1640.8,1025100,788.8092
08-09-2014,1674.85,1683.05,1653.4,1666.25,1045200,801.0442
05-09-2014,1665.9,1671.95,1651,1664.3,1132900,800.1067
04-09-2014,1668.75,1673.85,1652.55,1661.05,1162000,798.5443
03-09-2014,1650,1672,1642.75,1658,2526200,797.078
02-09-2014,1642.5,1657,1624.25,1648,846000,792.2705
01-09-2014,1659,1659,1633.5,1637.4,744200,787.1746
29-08-2014,1630.75,1630.75,1630.75,1630.75,0,783.9777
28-08-2014,1651,1665.75,1624.8,1630.75,2586900,783.9777
27-08-2014,1604.9,1655.7,1604.9,1649.9,2482900,793.184
26-08-2014,1599.9,1617.5,1568.5,1601.6,1842800,769.9639
25-08-2014,1600,1618,1584.5,1597.7,1442200,768.089
22-08-2014,1551.2,1614.95,1551.2,1594.75,2436300,766.6708
21-08-2014,1563,1585.4,1540.2,1555.55,2135100,747.8255
20-08-2014,1548.9,1564.95,1538.65,1558.55,1502800,749.2678
19-08-2014,1533,1542,1525.65,1538.75,894700,739.749
18-08-2014,1550.6,1553.95,1518,1523.05,1139700,732.2013
15-08-2014,1538,1538,1538,1538,0,739.3884
14-08-2014,1574.75,1577,1522,1538,1265800,739.3884
13-08-2014,1530,1567.6,1511.2,1560.15,1920600,750.037
12-08-2014,1518,1522.05,1502.7,1517.15,1164200,729.3648
11-08-2014,1534,1542.85,1502.2,1515.3,1427100,728.4755
08-08-2014,1514.95,1540.7,1512.1,1532.8,1357900,736.8885
07-08-2014,1532,1541.35,1510,1518.25,1532800,729.8937
06-08-2014,1545,1558.9,1535.35,1547.65,1239400,744.0276
05-08-2014,1552,1560.15,1528.15,1544.45,1448400,742.4892
04-08-2014,1520,1564,1520,1555,2566100,747.5611
01-08-2014,1545.25,1550,1507,1515.25,3867000,728.4514
31-07-2014,1594.05,1595,1541.1,1555.1,4713700,747.6092
30-07-2014,1610,1616.55,1591.1,1597.55,2287600,768.0169
29-07-2014,1614.35,1614.35,1614.35,1614.35,0,776.0934
28-07-2014,1582.35,1625,1571.1,1614.35,3773400,776.0934
25-07-2014,1586,1586,1558.45,1582.35,2197200,760.7095
24-07-2014,1548.65,1588.45,1545,1582.5,1889600,760.7816
23-07-2014,1535,1550,1518.9,1543,1697800,741.7921
